  (Euclidean SMT:  100 points,  length = 2144.353854496064,  0.59 seconds)
  (Euclidean SMT:  100 points,  length = 2082.618794672464,  0.34 seconds)
  (Euclidean SMT:  100 points,  length = 2089.092634446328,  0.50 seconds)
  (Euclidean SMT:  100 points,  length = 2087.163582030788,  0.23 seconds)
  (Euclidean SMT:  100 points,  length = 1892.736054694558,  0.23 seconds)
  (Euclidean SMT:  100 points,  length = 2056.515629260581,  0.55 seconds)
  (Euclidean SMT:  100 points,  length = 2032.294568024147,  0.52 seconds)
  (Euclidean SMT:  100 points,  length = 2025.640389276041,  0.27 seconds)
  (Euclidean SMT:  100 points,  length = 2231.826061631856,  0.65 seconds)
  (Euclidean SMT:  100 points,  length = 2287.053314857738,  0.58 seconds)
  (Euclidean SMT:  100 points,  length = 2197.757696640605,  0.24 seconds)
  (Euclidean SMT:  100 points,  length = 2141.252657861786,  0.37 seconds)
  (Euclidean SMT:  100 points,  length = 2137.798157812817,  0.30 seconds)
  (Euclidean SMT:  100 points,  length = 2156.054870962817,  0.61 seconds)
  (Euclidean SMT:  100 points,  length = 2275.096768866925,  0.23 seconds)
  (Euclidean SMT:  100 points,  length = 1954.423935450242,  0.39 seconds)
