  (Euclidean SMT:  100 points,  length = 240408.0569308795,  0.42 seconds)
  (Euclidean SMT:  100 points,  length = 278779.2217620953,  0.42 seconds)
  (Euclidean SMT:  100 points,  length = 265015.7089089308,  0.66 seconds)
  (Euclidean SMT:  100 points,  length = 267952.6318633939,  0.47 seconds)
  (Euclidean SMT:  100 points,  length = 257175.6982892513,  0.62 seconds)
  (Euclidean SMT:  100 points,  length = 283845.3430330806,  0.56 seconds)
  (Euclidean SMT:  100 points,  length = 295726.0297346323,  0.42 seconds)
  (Euclidean SMT:  100 points,  length = 311985.3866750298,  0.59 seconds)
  (Euclidean SMT:  100 points,  length = 274645.6280444668,  0.62 seconds)
  (Euclidean SMT:  100 points,  length = 275811.6845088050,  0.75 seconds)
  (Euclidean SMT:  100 points,  length = 242532.6897234187,  0.29 seconds)
  (Euclidean SMT:  100 points,  length = 279708.6468023265,  0.61 seconds)
  (Euclidean SMT:  100 points,  length = 255600.0709346992,  0.42 seconds)
  (Euclidean SMT:  100 points,  length = 238857.9489935984,  0.35 seconds)
  (Euclidean SMT:  100 points,  length = 260535.4032005701,  0.42 seconds)
  (Euclidean SMT:  100 points,  length = 275393.4307499213,  0.62 seconds)
